9 52 49 21 10 44 69 32 53 63 47 19 59 31 54 3 70 36 11 65 30 14 45 38 1 39 25 2 20 5 68 28 22 17 43 51 12 37 55 16 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 30 49 21 10 44 69 32 53 59 47 19 31 54 3 65 45 36 43 17 70 22 1 39 52 25 2 63 5 20 68 28 12 37 55 16 14 40 50 56 4 26 64 60 41 57 23 18 42 11 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 32 59 47 44 19 31 54 65 69 30 49 21 53 3 70 36 23 45 22 1 39 52 25 17 2 10 63 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 52 49 21 10 44 69 32 53 63 47 19 59 31 54 3 70 36 11 65 45 17 22 1 39 30 25 43 2 5 20 68 28 12 37 55 16 14 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 32 44 69 59 47 19 31 54 3 70 36 11 65 45 17 22 1 39 52 53 25 2 63 10 14 20 68 28 34 37 43 12 55 16 5 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 30 59 39 52 25 2 70 20 68 28 17 7 5 22 43 51 13 11 18 67 26 35 23 56 12 37 55 16 40 50 4 64 60 41 57 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 70 59 30 20 68 28 17 7 51 13 22 18 67 26 11 35 5 43 12 37 55 16 40 50 56 4 23 64 60 41 57 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 32 59 47 44 19 31 54 65 69 30 5 21 53 10 3 45 36 43 17 70 22 1 39 52 25 23 2 63 49 20 68 28 12 37 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 44 69 23 32 59 47 19 31 54 65 52 53 3 70 36 17 45 22 1 39 25 2 63 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 11 57 18 42 7 34 13 62 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 14 49 21 10 44 69 32 53 63 47 52 19 59 31 54 3 70 36 11 65 45 17 22 1 39 30 25 43 2 38 20 5 68 28 51 12 37 55 16 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 30 25 54 3 65 45 36 38 1 39 52 2 70 59 20 11 5 68 28 22 17 43 26 12 37 55 16 40 50 56 4 51 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 14 49 30 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 70 59 20 5 68 28 22 17 43 51 12 37 55 16 11 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 30 3 65 45 36 38 1 39 52 25 2 70 56 59 20 5 68 28 22 17 43 51 12 37 55 16 11 40 50 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 30 49 21 10 44 69 32 53 63 14 47 19 31 54 3 65 45 36 38 1 39 52 25 2 70 59 20 5 68 28 22 17 43 51 12 37 55 16 11 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 30 59 39 52 25 2 70 20 68 28 17 7 5 22 43 51 13 11 18 67 26 35 23 12 37 55 16 40 50 56 4 64 60 41 57 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 30 2 70 59 56 20 5 68 28 22 17 43 51 12 37 55 16 11 40 50 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 30 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 14 36 38 1 39 52 25 2 70 59 20 68 28 17 7 5 22 18 51 13 11 43 33 26 35 12 37 23 55 16 40 50 56 4 64 60 41 57 42 62 34 24 66 15 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 30 59 39 52 25 2 70 20 68 28 17 7 5 22 43 51 13 11 18 67 26 35 12 37 55 16 40 50 56 4 64 60 41 57 42 62 34 24 66 15 33 8 29 58 23 48 6 61 27 46 
9 30 49 21 10 44 69 32 53 63 14 47 19 25 54 3 65 45 36 38 1 39 52 31 2 70 59 20 5 68 28 22 17 43 51 12 37 55 16 11 40 50 56 23 4 26 64 60 41 57 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
23 32 59 47 44 19 31 54 65 69 9 30 52 21 53 3 70 36 17 45 22 1 49 39 25 2 63 10 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 26 69 32 53 63 47 19 31 54 3 65 45 59 70 36 52 11 14 38 1 39 25 2 20 5 68 28 22 17 43 51 12 37 55 16 40 50 56 4 44 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 30 45 59 70 36 11 17 22 1 39 52 25 43 2 5 20 68 28 12 37 55 16 40 50 56 4 26 64 60 41 57 23 18 42 7 34 13 62 24 66 15 33 35 8 67 29 58 48 51 6 61 38 27 46 
9 30 32 59 47 23 44 19 31 54 65 69 52 21 53 3 70 49 36 17 45 22 1 39 25 2 63 10 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 30 59 39 52 25 2 70 20 68 28 17 7 5 22 43 51 13 11 18 67 26 35 12 37 55 16 40 50 56 4 23 64 60 41 57 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 30 49 21 10 44 69 32 53 14 23 59 47 19 31 54 65 52 3 70 36 17 45 22 1 39 25 2 63 5 20 68 28 12 37 43 55 16 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
23 32 59 47 44 19 31 54 65 69 30 52 21 53 3 9 70 49 36 17 45 22 1 39 25 2 63 10 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
23 32 59 47 44 19 31 54 65 69 30 52 21 53 3 9 70 36 17 45 22 1 49 39 25 2 63 10 5 20 68 28 12 43 37 55 16 14 40 50 56 11 4 26 64 60 41 57 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 32 44 69 10 53 63 47 19 31 54 3 65 52 59 70 36 11 14 45 38 1 39 25 2 20 5 68 28 22 17 43 26 12 37 55 16 40 50 56 4 51 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 30 49 21 10 44 32 69 59 47 19 31 54 3 70 36 11 65 45 17 22 1 39 52 53 25 43 2 63 5 20 68 28 12 37 55 16 14 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 30 59 70 37 68 28 22 17 43 51 12 20 11 7 5 13 18 67 26 35 23 55 16 40 50 56 4 64 60 41 57 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 23 32 59 47 44 19 31 54 65 69 30 52 21 53 3 70 49 36 17 45 22 1 39 25 2 63 10 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 70 59 30 20 68 28 17 7 51 13 22 18 67 26 11 35 5 43 12 37 55 16 40 50 56 4 64 60 41 57 23 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 30 59 39 52 25 2 70 20 68 28 17 7 5 22 43 51 13 11 18 67 26 35 12 37 55 16 40 50 56 33 23 4 64 60 41 57 42 62 34 24 66 15 8 29 58 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 30 45 59 70 36 11 17 22 1 39 52 25 43 2 5 20 68 28 12 37 55 16 40 50 56 4 26 64 60 41 57 23 18 42 7 34 13 62 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 32 59 47 44 67 19 31 54 65 69 30 52 21 53 3 70 36 17 45 49 22 1 39 25 2 63 10 5 20 68 28 43 12 37 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 23 29 58 48 51 6 61 38 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 30 59 39 52 25 2 70 20 68 28 17 7 5 22 43 51 13 11 18 67 26 35 12 37 55 16 56 40 50 4 64 60 41 57 23 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 30 49 21 19 44 32 69 59 47 10 31 54 23 65 52 53 3 70 36 17 45 22 1 39 25 2 63 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 14 49 21 10 56 69 32 53 63 47 19 31 54 3 65 45 36 30 38 1 39 52 25 2 70 59 20 5 68 28 22 17 43 51 12 37 55 16 11 40 50 44 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 30 59 39 52 25 2 70 20 68 11 5 28 22 17 43 26 12 37 55 16 40 50 56 4 51 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 70 59 30 20 68 28 17 7 51 13 22 18 67 26 11 35 5 43 12 37 55 16 40 50 56 4 64 60 41 57 23 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 30 49 21 10 44 69 23 32 59 47 19 31 54 65 52 53 3 70 36 17 45 22 1 39 25 2 63 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 44 69 23 32 59 47 19 31 54 65 52 53 3 70 36 17 45 22 1 39 25 2 63 5 20 68 28 12 37 43 55 16 14 40 50 56 11 4 26 64 60 41 57 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 32 59 47 44 19 31 54 65 69 30 49 21 53 3 70 36 23 45 22 1 39 52 25 17 2 63 10 5 20 68 28 43 12 37 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 44 69 32 53 63 14 47 19 25 54 3 65 45 36 38 1 39 52 31 2 70 59 20 5 68 28 22 17 43 7 51 13 11 18 67 26 35 12 37 55 16 34 40 50 56 23 4 64 60 41 57 42 62 24 66 15 33 8 29 58 48 6 61 27 46 
9 30 49 21 32 44 69 10 53 63 47 19 31 54 3 65 52 59 70 36 11 14 45 38 1 39 25 2 20 5 68 28 22 17 43 26 12 37 55 16 40 50 56 4 51 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 6 61 27 46 
9 30 32 59 47 23 44 19 31 54 65 69 52 21 53 3 70 36 49 17 45 22 1 39 25 2 63 10 5 14 20 68 28 12 37 43 55 16 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 32 44 69 59 47 19 31 10 53 54 3 65 43 17 70 36 45 22 1 39 52 25 2 63 5 20 68 28 23 12 37 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 23 32 59 47 44 19 31 54 65 69 52 21 53 3 70 36 49 17 45 22 1 39 25 2 63 10 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 11 57 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 44 69 32 53 59 47 19 31 54 3 65 45 36 43 17 70 22 1 39 52 25 2 63 5 20 68 28 12 37 55 16 14 40 50 56 4 26 64 60 41 57 23 18 42 11 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 44 69 32 53 14 23 59 47 19 31 54 65 52 3 70 36 17 45 22 1 39 25 2 63 5 20 68 28 12 37 43 55 16 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 32 23 59 47 44 19 31 54 65 69 30 52 21 53 3 70 36 17 45 22 1 49 39 25 2 63 10 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 44 32 69 59 47 19 31 54 3 70 36 11 65 45 17 22 1 39 52 53 25 43 2 63 5 20 68 28 12 37 55 16 14 40 50 56 4 26 64 60 41 57 23 18 42 7 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 30 59 70 37 68 28 22 17 43 51 12 20 11 7 5 13 18 67 26 35 23 55 16 40 50 56 4 64 60 34 41 57 42 62 24 66 15 33 8 29 58 48 6 61 27 46 
9 23 32 59 47 44 19 31 54 65 69 30 52 21 53 3 70 49 36 17 45 22 1 39 25 2 63 10 5 20 68 28 12 37 43 55 16 14 40 50 56 4 26 64 60 41 57 18 42 7 11 13 62 34 24 66 15 33 35 8 29 58 67 48 51 6 61 38 27 46 
9 30 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 14 36 38 1 39 52 25 2 70 59 20 68 28 17 7 5 22 18 51 13 11 43 33 26 35 12 37 23 55 16 40 50 56 4 64 60 41 57 42 62 34 24 66 15 8 29 58 67 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 70 59 30 20 68 28 17 7 51 13 22 18 67 26 11 35 56 5 43 12 37 55 16 40 50 4 64 60 41 57 23 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
9 14 49 21 10 44 69 32 53 63 47 19 31 54 3 65 45 36 38 1 39 52 25 2 70 59 30 20 68 28 17 7 51 13 22 18 67 26 11 35 43 12 37 55 5 16 40 50 56 4 64 60 41 57 23 42 62 34 24 66 15 33 8 29 58 48 6 61 27 46 
